UserID,ProductID,Rating,ReviewCount,Category,Brand,Name,Price,ImageURL,Description,Tags
1.0,3.0,4.5,8,"personal, care, oral, care, toothbrushes, manual, toothbrushes, colgate, toothbrushes",colgate,oralb pulsar gum care electric toothbrush battery powered soft,217,https://i5.walmartimages.com/asr/6b4968d1-ce98-4a9c-9c20-a0a44a8dbacb.f1e960133b61b91b33bc67ad6edd4c61.jpeg,oral b pulsar gum care battery operated toothbrush vibrating bristles gently massage stimulate gums remove plaque technique brush manual toothbrush micro pulse bristles pivot pulse penetrate deep teeth pulsar shown reduce gingivitis improve gum health promoting healthier firmer gums easy use regular manual toothbrush oral b brand dentists use worldwide oral b pulsar gum care battery powered toothbrush soft 1 count vibrating bristles gently massage stimulate gums shown reduce gingivitis improve gum health promotes healthier firmer gums micro pulse bristles pivot pulse penetrate deep teeth provide truly superior clean vs regular manual brush battery operated battery included oral b 1 dentist recommended toothbrush brand worldwide,"personal, care, oral, care, toothbrushes, manual, toothbrushes, colgate, toothbrushes, colgate, oral, b, pulsar, gum, care, battery, operated, toothbrush, vibrating, bristles, gently, massage, stimulate, gums, remove, plaque, technique, brush, manual, toothbrush, micro, pulse, bristles, pivot, pulse, penetrate, deep, teeth, pulsar, shown, reduce, gingivitis, improve, gum, health, promoting, healthier, firmer, gums, easy, use, regular, manual, toothbrush, oral, b, brand, dentists, use, worldwide, oral, b, pulsar, gum, care, battery, powered, toothbrush, soft, 1, count, vibrating, bristles, gently, massage, stimulate, gums, shown, reduce, gingivitis, improve, gum, health, promotes, healthier, firmer, gums, micro, pulse, bristles, pivot, pulse, penetrate, deep, teeth, provide, truly, superior, clean, vs, regular, manual, brush, battery, operated, battery, included, oral, b, 1, dentist, recommended, toothbrush, brand, worldwide"
73.0,5.0,4.6,630,"beauty, beauty, brands, milani, milani, lipstick",milani,milani color statement lipstick sweet nectar,220,https://i5.walmartimages.com/asr/4189c255-ac7e-40c7-bcc9-691693db50ef_1.f7267325a1eb03cae975fe2941d2663b.jpeg,enhance look milani color statement lipstick features lightweight formula designed smooth stroke application paraben free lipstick contains vitamins c e promote skin health milani color statement lipstick sweet nectar true instant color lipstick 1 stroke coverage application lightweight cream formula contains vitamins c e moisturize nourish lips paraben free formula milani statement lipstick shade sweet nectar,"beauty, beauty, brands, milani, milani, lipstick, milani, enhance, look, milani, color, statement, lipstick, features, lightweight, formula, designed, smooth, stroke, application, paraben, free, lipstick, contains, vitamins, c, e, promote, skin, health, milani, color, statement, lipstick, sweet, nectar, true, instant, color, lipstick, 1, stroke, coverage, application, lightweight, cream, formula, contains, vitamins, c, e, moisturize, nourish, lips, paraben, free, formula, milani, statement, lipstick, shade, sweet, nectar"
2.0,1.0,4.6,343,", gain, light, delightful, scent, gain, flings, moonlight, breeze, scented, liquid, laundry, detergent, pacs, nose, feel, like, paradise, oxi, boost, stain, fighters, odor, elimination, febreze, ll, bring, breath, fresh, moonlit, air, laundry, room, 3, detergent, oxi, boost, febreze, freshness, 6, weeks, freshness, wash, wear, 50, scent, gain, liquid, laundry, detergent, gain, flings, moonlight, breeze, 42, ct, laundry, detergent, pacs, 3, detergent, oxi, boost, febreze, freshness, 6, weeks, freshness, wash, wear, 50, scent, gain, liquid, laundry, detergent, works, washing, machines, cold, water, reach, children, like, household, detergent, away, children",gain,gain flings moonlight breeze 42 ct laundry detergent pacs,225,https://i5.walmartimages.com/asr/515ba824-dc5e-4a0b-b2bd-d9fd9f6fe2cf.8223dfd982020f6d8506466c75221635.jpeg,light delightful scent gain flings moonlight breeze scented liquid laundry detergent pacs nose feel like paradise oxi boost stain fighters odor elimination febreze ll bring breath fresh moonlit air laundry room 3 detergent oxi boost febreze freshness 6 weeks freshness wash wear 50 scent gain liquid laundry detergent gain flings moonlight breeze 42 ct laundry detergent pacs 3 detergent oxi boost febreze freshness 6 weeks freshness wash wear 50 scent gain liquid laundry detergent works washing machines cold water reach children like household detergent away children,", gain, light, delightful, scent, gain, flings, moonlight, breeze, scented, liquid, laundry, detergent, pacs, nose, feel, like, paradise, oxi, boost, stain, fighters, odor, elimination, febreze, ll, bring, breath, fresh, moonlit, air, laundry, room, 3, detergent, oxi, boost, febreze, freshness, 6, weeks, freshness, wash, wear, 50, scent, gain, liquid, laundry, detergent, gain, flings, moonlight, breeze, 42, ct, laundry, detergent, pacs, 3, detergent, oxi, boost, febreze, freshness, 6, weeks, freshness, wash, wear, 50, scent, gain, liquid, laundry, detergent, works, washing, machines, cold, water, reach, children, like, household, detergent, away, children"
95.0,9.0,4.5,237,"beauty, makeup, face, makeup, foundation, stick, foundation",black opal,blkopl skin perfecting stick foundation spf 15 hypoallergenic nutmeg,233,https://i5.walmartimages.com/asr/79d44606-caeb-4820-a1fd-77f21c21eca3.da9d999d68ec69cb02b4dc918c8929ff.jpeg,blk opls number bestseller foundation coverage velvety finish foundation stick formulated correct perfect true tone shade d technology balances multi colored chromatic pigments adjust unique skin tone neutralize imperfections flawless finish mask imperfections eye circles sculpt cheekbones define features 16 shades work face canvas skin perfecting stick foundation enriched antioxidants like vitamins c e sunscreen nourish protect skin wear formulated skin types true tone shade match long wear formula free parabens fragrance hypoallergenic cruelty free black opal true color stick foundation spf 15 nutmeg broad spectrum spf 15 blurs pore appearance conceals imperfection use highlight contour matte finish maximum coverage ideal normal dry skin types moisturizes skins covering,"beauty, makeup, face, makeup, foundation, stick, foundation, black, opal, blk, opls, number, bestseller, foundation, coverage, velvety, finish, foundation, stick, formulated, correct, perfect, true, tone, shade, d, technology, balances, multi, colored, chromatic, pigments, adjust, unique, skin, tone, neutralize, imperfections, flawless, finish, mask, imperfections, eye, circles, sculpt, cheekbones, define, features, 16, shades, work, face, canvas, skin, perfecting, stick, foundation, enriched, antioxidants, like, vitamins, c, e, sunscreen, nourish, protect, skin, wear, formulated, skin, types, true, tone, shade, match, long, wear, formula, free, parabens, fragrance, hypoallergenic, cruelty, free, black, opal, true, color, stick, foundation, spf, 15, nutmeg, broad, spectrum, spf, 15, blurs, pore, appearance, conceals, imperfection, use, highlight, contour, matte, finish, maximum, coverage, ideal, normal, dry, skin, types, moisturizes, skins, covering"
14.0,8.0,2.0,2,"premium, beauty, premium, bath, body, premium, body, treatments",devlon northwest,devlon northwest paraffin wax refill spa antibacterial liquid treatment 16 fl oz lavender 6 pc,242,https://i5.walmartimages.com/asr/8d09b64a-e890-4b68-8330-1b36eac272df_1.cbab5cf72eae9b15afdabb9f1d1089b3.jpeg,,"premium, beauty, premium, bath, body, premium, body, treatments, devlon, northwest,"
7.0,42.0,4.3,77,"beauty, beauty, brands, revlon, revlon, lip, balm, conditioner",revlon,revlon colorburst balm stain  crush,246,https://i5.walmartimages.com/asr/3a49f32e-84f9-4cac-81d8-6c6fd80d688e_1.f8b9311bec1a06bd8a1ef3c5e2518bf8.jpeg,lightweight lip stain moisturizes like balm weightless color wears evenly nourishes lips sophistication lightweight lip stain comfort ease lip balm dry lips worries lip crayon infused moisturizing shea mango coconut butters sharpener required twist color available 12 shades,"beauty, beauty, brands, revlon, revlon, lip, balm, conditioner, revlon, lightweight, lip, stain, moisturizes, like, balm, weightless, color, wears, evenly, nourishes, lips, sophistication, lightweight, lip, stain, comfort, ease, lip, balm, dry, lips, worries, lip, crayon, infused, moisturizing, shea, mango, coconut, butters, sharpener, required, twist, color, available, 12, shades"
9.0,3.0,4.4,4546,"beauty, nail, care, nail, polish, sally, hansen, nail, polish",sally hansen,sally hansen instadri nail color slick slate,258,https://i5.walmartimages.com/asr/42d79922-5d78-44fb-a1bf-8becafeef185_1.f7cb7c48ecef342fee5c51738fece7c3.jpeg,color glides precisely quickly covers coat dries 60 secondsone stroke coat nail color covers coat brilliantly perfectionist brush contours nail color glides precisely quickly flawlessly exclusive flexiglass complex combines beautiful brilliant shine super strong wear simple dries 60 seconds,"beauty, nail, care, nail, polish, sally, hansen, nail, polish, sally, hansen, color, glides, precisely, quickly, covers, coat, dries, 60, secondsone, stroke, coat, nail, color, covers, coat, brilliantly, perfectionist, brush, contours, nail, color, glides, precisely, quickly, flawlessly, exclusive, flexiglass, complex, combines, beautiful, brilliant, shine, super, strong, wear, simple, dries, 60, seconds"
53.0,9.0,4.6,1332,"beauty, beauty, topic, mindful, beauty, mindful, beauty, cosmetics",burt bees,burts bees 100 natural moisturizing lip shimmer fig  1 tube,265,https://i5.walmartimages.com/asr/c6c31fc5-aa08-46cf-a0dc-449782c778d5.aa05eafe05faef5e6a81b0fb661763d1.jpeg,burts bees lip shimmer keeps lips hydrated slightly hint color lip shimmer comes slim tube available 14 shimmering shades fig shade dark coral hue right natural looking color shimmer lip shimmers glide perfect compliment moisture touch color enriched shea butter beeswax antioxidant rich fruit oils moisturize nourish soften lips naturally 100 natural moisturizing lip tint smooth texture looks great layer favorite lipstick lip glosses free parabens phthalates petrolatum sls natural beauty product 14 available shades pink plum peach cocoa mauve flatter nourish lips naturally day night slim size tube conveniently carry multiple colors purse burts bees color luminous shimmer helps lips look healthy natural lip shimmer nourish lips touch luminescent color burts bees fig lip shimmer natural everyday look lip color hydrate sooth lips sunflower oil vitamin e refreshing tingle peppermint oil moisturize swipe conditioning lip color antioxidant rich fruit oils leaves lips soft moisturized natural makeup enriched 100 natural ingredients burts bees lip shimmer perfect hint color ve looking tinted lip color let fabulously flattering shade enhance natural lip add smooch color,"beauty, beauty, topic, mindful, beauty, mindful, beauty, cosmetics, burt, bees, burts, bees, lip, shimmer, keeps, lips, hydrated, slightly, hint, color, lip, shimmer, comes, slim, tube, available, 14, shimmering, shades, fig, shade, dark, coral, hue, right, natural, looking, color, shimmer, lip, shimmers, glide, perfect, compliment, moisture, touch, color, enriched, shea, butter, beeswax, antioxidant, rich, fruit, oils, moisturize, nourish, soften, lips, naturally, 100, natural, moisturizing, lip, tint, smooth, texture, looks, great, layer, favorite, lipstick, lip, glosses, free, parabens, phthalates, petrolatum, sls, natural, beauty, product, 14, available, shades, pink, plum, peach, cocoa, mauve, flatter, nourish, lips, naturally, day, night, slim, size, tube, conveniently, carry, multiple, colors, purse, burts, bees, color, luminous, shimmer, helps, lips, look, healthy, natural, lip, shimmer, nourish, lips, touch, luminescent, color, burts, bees, fig, lip, shimmer, natural, everyday, look, lip, color, hydrate, sooth, lips, sunflower, oil, vitamin, e, refreshing, tingle, peppermint, oil, moisturize, swipe, conditioning, lip, color, antioxidant, rich, fruit, oils, leaves, lips, soft, moisturized, natural, makeup, enriched, 100, natural, ingredients, burts, bees, lip, shimmer, perfect, hint, color, ve, looking, tinted, lip, color, let, fabulously, flattering, shade, enhance, natural, lip, add, smooch, color"
45.0,1.0,4.0,163,"beauty, makeup, eye, makeup, mascara, waterproof, mascara",covergirl,covergirl lash exact waterproof mascara,266,https://i5.walmartimages.com/asr/64271258-d00d-443f-b249-cf43df608b43_1.a975f12ee1b60552030b6dd46889a4b4.jpeg,defining lengthening black waterproof,"beauty, makeup, eye, makeup, mascara, waterproof, mascara, covergirl, defining, lengthening, black, waterproof"
6.0,5.0,4.6,1588,"personal, care, bath, body, body, wash, shower, gel",mrs meyer clean day,mrs meyers clean day body wash rainwater scent 16 ounce bottle,273,https://i5.walmartimages.com/asr/bd087742-f044-40a9-ba1f-364ffb2ba9c0_1.f7279c64f3993faf1d0b1d0f667ecf00.jpeg,mrs meyers clean day body wash specifically total body cleansing providing special singular scent entire home drops rainwater fall leaves noses fill air rainwater scented body wash scent clean hinting white flowers splash puddle moisturizing body wash gives skin soothing refreshing clean deserves aloe vera gel essential oils flaxseed oil thoughtfully chosen ingredients leave skin smooth soft delicate foam rinses clean available garden inspired scents products lotions laundry detergents candles mrs meyers rooted goodness moisturizing body wash leaves skin feeling smooth soft refreshed dermatologically tested rainwater scented body wash fragrance clean drops rainwater fall leaves noses fill air aloe vera gel essential oils flaxseed oil thoughtfully chosen ingredients mrs meyers produces cruelty free body wash products tested animals,"personal, care, bath, body, body, wash, shower, gel, mrs, meyer, clean, day, mrs, meyers, clean, day, body, wash, specifically, total, body, cleansing, providing, special, singular, scent, entire, home, drops, rainwater, fall, leaves, noses, fill, air, rainwater, scented, body, wash, scent, clean, hinting, white, flowers, splash, puddle, moisturizing, body, wash, gives, skin, soothing, refreshing, clean, deserves, aloe, vera, gel, essential, oils, flaxseed, oil, thoughtfully, chosen, ingredients, leave, skin, smooth, soft, delicate, foam, rinses, clean, available, garden, inspired, scents, products, lotions, laundry, detergents, candles, mrs, meyers, rooted, goodness, moisturizing, body, wash, leaves, skin, feeling, smooth, soft, refreshed, dermatologically, tested, rainwater, scented, body, wash, fragrance, clean, drops, rainwater, fall, leaves, noses, fill, air, aloe, vera, gel, essential, oils, flaxseed, oil, thoughtfully, chosen, ingredients, mrs, meyers, produces, cruelty, free, body, wash, products, tested, animals"
81.0,1.0,4.1,26,"personal, care, incontinence, incontinence",quik sorb,essential medical supply quiksorb pull on reusable incontinent pants  extra large,284,https://i5.walmartimages.com/asr/16fecb41-3196-46ab-b25d-0eb57c2bf3d5_1.32f8260b1fd1210b75ff964e0339241a.jpeg,essential medical supply quik sorb pull incontinent pants soft waterproof medical vinyl reduced noise improved comfort pull style features elastic conform body wearable secure fit size options available meet needs pants machine washable essential medical supply quik sorb pull incontinent pants elasticized waist legs help prevent leaks soft quiet medical grade vinyl machine washable wear current undergarments disposable underwear,"personal, care, incontinence, incontinence, quik, sorb, essential, medical, supply, quik, sorb, pull, incontinent, pants, soft, waterproof, medical, vinyl, reduced, noise, improved, comfort, pull, style, features, elastic, conform, body, wearable, secure, fit, size, options, available, meet, needs, pants, machine, washable, essential, medical, supply, quik, sorb, pull, incontinent, pants, elasticized, waist, legs, help, prevent, leaks, soft, quiet, medical, grade, vinyl, machine, washable, wear, current, undergarments, disposable, underwear"
81.0,16.0,4.5,70,"beauty, makeup, eye, makeup, eyeliner, liquid, eyeliner",revlon,revlon colorstay skinny liquid liner 304 green spark 008 fl oz,294,https://i5.walmartimages.com/asr/aa3b20a6-3d6d-4576-a0f7-f6d4bb8a3cbb_1.a023d42d6dc2c0cb35bee0b531229f62.jpeg,304 green spark liquid liner skinny lines day ultra fine mm applicator tip easy apply mistake proof control wo nt smudge fade transfer ophthalmogist colorstay skinny liquid liner 304 green spark,"beauty, makeup, eye, makeup, eyeliner, liquid, eyeliner, revlon, 304, green, spark, liquid, liner, skinny, lines, day, ultra, fine, mm, applicator, tip, easy, apply, mistake, proof, control, wo, nt, smudge, fade, transfer, ophthalmogist, colorstay, skinny, liquid, liner, 304, green, spark"
13.0,98.0,4.1,5424,"personal, care, feminine, care, feminine, care",rephresh,rephresh prob probiotic supplement for women 30 oral capsules,297,https://i5.walmartimages.com/asr/d4600e4f-340c-4944-8783-f7dee3e40e90.873cfdf54647b41292787e0902f72418.jpeg,rephresh pro b feminine probiotic supplement taken orally day balance yeast bacteria 5 billion beneficial bacteria serving time manufacture rephresh pro b feminine probiotic supplement contains patented clinically tested strains lactobacillus rhamnosus reuteri proprietary probiotic blend balances yeast bacteria maintain feminine health balances yeast bacteria maintain feminine health capsule day clinically tested probiotic 1 trusted brand gynecologist recommended brand,"personal, care, feminine, care, feminine, care, rephresh, rephresh, pro, b, feminine, probiotic, supplement, taken, orally, day, balance, yeast, bacteria, 5, billion, beneficial, bacteria, serving, time, manufacture, rephresh, pro, b, feminine, probiotic, supplement, contains, patented, clinically, tested, strains, lactobacillus, rhamnosus, reuteri, proprietary, probiotic, blend, balances, yeast, bacteria, maintain, feminine, health, balances, yeast, bacteria, maintain, feminine, health, capsule, day, clinically, tested, probiotic, 1, trusted, brand, gynecologist, recommended, brand"
80.0,5.0,3.0,4,"beauty, hair, care, shampoo, shampoo",tigi,tigi bed head rockaholic dirty secret dry shampoo 63 oz,302,https://i5.walmartimages.com/asr/4ac40f06-b021-4604-9f6b-9d6cdd17f4ce_1.5b1c05d4b562a31b4b8c0a47a9ac705d.jpeg,party like rock star best dry shampoo dry hair salon enjoy tigi bed head rockaholic dirty secret dry shampoo absorbs excess oils found naturally hair leaves locks smelling wonderfully fresh dry shampoo perfect people hair types means party night long concern locks greasy morning use shampoo regularly grease thing past tresses extra protection having shampoo hair single morning simply need spray directly roots brush look showered finally tigi bed head rockaholic dirty secret dry shampoo comes colorless formula worry showing pillowcase banish grease head excellent dry bed head rockaholic dirty secret dry shampoo oz,"beauty, hair, care, shampoo, shampoo, tigi, party, like, rock, star, best, dry, shampoo, dry, hair, salon, enjoy, tigi, bed, head, rockaholic, dirty, secret, dry, shampoo, absorbs, excess, oils, found, naturally, hair, leaves, locks, smelling, wonderfully, fresh, dry, shampoo, perfect, people, hair, types, means, party, night, long, concern, locks, greasy, morning, use, shampoo, regularly, grease, thing, past, tresses, extra, protection, having, shampoo, hair, single, morning, simply, need, spray, directly, roots, brush, look, showered, finally, tigi, bed, head, rockaholic, dirty, secret, dry, shampoo, comes, colorless, formula, worry, showing, pillowcase, banish, grease, head, excellent, dry, bed, head, rockaholic, dirty, secret, dry, shampoo, oz"
9.0,1.0,5.0,2,"beauty, curl, shop, wavy, hair, products",marc anthony,marc anthony defrizzing coconut cream curls conditioner 84 fl oz,303,https://i5.walmartimages.com/asr/f9ab5cca-788c-4be6-9e8e-00c5ea219edc_1.987863cb1dc394d3549981b532d19f86.jpeg,gorgeous bouncy curls marc anthony curls conditioner luxurious conditioner gives curly wavy hair new lease life rich coconut scent delight senses marc anthony conditioner lightweight non sticky formula controls defines curls eliminates frizz richly hydrating coconut oils provide intense hydration leaving curls soft natural frizz free finish shines day best results pair coconut cream conditioner companion marc anthony coconut cream curls shampoo additional marc anthony products sold separately marc anthony coconut cream curls conditioner offers supreme moisture leave hair feeling hydrated renewed apply coconut cream conditioner bouncy day curls sulfate free formula ensures safe use hair types including color treated hair rich coconut fragrance best results combine companion marc anthony coconut cream curls shampoo additional products sold separately oz size,"beauty, curl, shop, wavy, hair, products, marc, anthony, gorgeous, bouncy, curls, marc, anthony, curls, conditioner, luxurious, conditioner, gives, curly, wavy, hair, new, lease, life, rich, coconut, scent, delight, senses, marc, anthony, conditioner, lightweight, non, sticky, formula, controls, defines, curls, eliminates, frizz, richly, hydrating, coconut, oils, provide, intense, hydration, leaving, curls, soft, natural, frizz, free, finish, shines, day, best, results, pair, coconut, cream, conditioner, companion, marc, anthony, coconut, cream, curls, shampoo, additional, marc, anthony, products, sold, separately, marc, anthony, coconut, cream, curls, conditioner, offers, supreme, moisture, leave, hair, feeling, hydrated, renewed, apply, coconut, cream, conditioner, bouncy, day, curls, sulfate, free, formula, ensures, safe, use, hair, types, including, color, treated, hair, rich, coconut, fragrance, best, results, combine, companion, marc, anthony, coconut, cream, curls, shampoo, additional, products, sold, separately, oz, size"
7.0,2.0,4.2,635,"beauty, makeup, face, makeup, foundation, deep, foundation, shades",wet n wild,wet n wild photo focus pressed powder dark café,307,https://i5.walmartimages.com/asr/57bd497f-0d5c-44d1-8039-2f1f5b387b52.cd61296b9f5861c3528bbe655fd6acf0.jpeg,smartphone met makeup match pack genius pressed powder bag endlessly amazing photos time light diffusing pigments skin veil silky natural looking perfection photos irl wear bare skin photo focus foundation flawless finish light diffusing pigments skin veil silky natural looking perfection photos irl sets makeup unbelievably soft satin finish reducing shine day shade covers range skin tones shade covers range skin tones sheer silky lightweight formula looks natural light helps eliminate photo flashback worn finishing powder formulated light diffusing pigments,"beauty, makeup, face, makeup, foundation, deep, foundation, shades, wet, n, wild, smartphone, met, makeup, match, pack, genius, pressed, powder, bag, endlessly, amazing, photos, time, light, diffusing, pigments, skin, veil, silky, natural, looking, perfection, photos, irl, wear, bare, skin, photo, focus, foundation, flawless, finish, light, diffusing, pigments, skin, veil, silky, natural, looking, perfection, photos, irl, sets, makeup, unbelievably, soft, satin, finish, reducing, shine, day, shade, covers, range, skin, tones, shade, covers, range, skin, tones, sheer, silky, lightweight, formula, looks, natural, light, helps, eliminate, photo, flashback, worn, finishing, powder, formulated, light, diffusing, pigments"
90.0,84.0,4.8,13,"beauty, makeup, nails",sally hansen,sally hansen removers extra strength remover 8 oz,325,https://i5.walmartimages.com/asr/5b3aa612-0a01-4607-82a8-49127bfe8e8f_1.68335878b5acfdc711a436ecde3ba04c.jpeg,sally hansen extra strength extra fast nail polish remover enriched blend essential nutrients formulated strong healthy nails cuticles sally hansen extra strength nail polish remover designed 20 percent stronger 50 percent faster brands contains special mix pro vitamin b5 vitamin e quickly effortlessly dissolve polish makes easy remove unwanted nail polish fingers toes nail types 8 fl oz sally hansen nail polish remover vitamin e special blend helps dissolve polish replace needed moisture nails remove toughest polish darkest colors quickly hansen removers extra strength remover 8 oz,"beauty, makeup, nails, sally, hansen, sally, hansen, extra, strength, extra, fast, nail, polish, remover, enriched, blend, essential, nutrients, formulated, strong, healthy, nails, cuticles, sally, hansen, extra, strength, nail, polish, remover, designed, 20, percent, stronger, 50, percent, faster, brands, contains, special, mix, pro, vitamin, b5, vitamin, e, quickly, effortlessly, dissolve, polish, makes, easy, remove, unwanted, nail, polish, fingers, toes, nail, types, 8, fl, oz, sally, hansen, nail, polish, remover, vitamin, e, special, blend, helps, dissolve, polish, replace, needed, moisture, nails, remove, toughest, polish, darkest, colors, quickly, hansen, removers, extra, strength, remover, 8, oz"
